T	η
511.0	30.799462569496484
512.0	30.84191017824864
513.0	30.88439884697256
514.0	30.92691983270427
515.0	30.969464328802
516.0	31.012023464670204
517.0	31.054588305534033
518.0	31.097149852264902
519.0	31.139699041258055
520.0	31.182224703262502
521.0	31.224654238950865
522.0	31.266960484062242
523.0	31.30915073743881
524.0	31.351232354008125
525.0	31.393212744340897
526.0	31.43509937424214
527.0	31.476899764375986
528.0	31.51862148992491
529.0	31.560272180283953
530.0	31.60185951879048
531.0	31.64339124249012
532.0	31.684910198230373
533.0	31.726467947283773
534.0	31.768060561207633
535.0	31.80968362756641
536.0	31.851332702875908
537.0	31.893003312469485
538.0	31.934690950376776
539.0	31.976391079214853
540.0	32.01809913009231
541.0	32.05981050252623
542.0	32.101520564372414
543.0	32.143215230627824
544.0	32.1848531922132
545.0	32.22643038579267
546.0	32.26794707043022
547.0	32.30940350850919
548.0	32.35079996572608
549.0	32.392136711084376
550.0	32.43341401688826
551.0	32.47463215873627
552.0	32.515791415515075
553.0	32.55689206939302
554.0	32.59793466383038
555.0	32.63892375192755
556.0	32.679861662988266
557.0	32.72074938487856
558.0	32.76158791284352
559.0	32.802378249489124
560.0	32.84312140476439
561.0	32.883818395944125
562.0	32.92447024761215
563.0	32.96507799164497
564.0	33.00564266719618
565.0	33.04616532068125
566.0	33.08665377564064
567.0	33.12711514968244
568.0	33.16754943583517
569.0	33.207956627227425
570.0	33.24833671708948
571.0	33.288689698754894
572.0	33.32901556566195
573.0	33.369314311355346
574.0	33.40958592948767
575.0	33.449830413820884
576.0	33.490047758227895
577.0	33.53023795669404
578.0	33.57040100331854
579.0	33.610536892316034
580.0	33.650645618017975
581.0	33.69072717487415
582.0	33.73078155745406
583.0	33.77080876044841
584.0	33.81080877867045
585.0	33.85078160705746
586.0	33.89072724067211
587.0	33.93064567470382
588.0	33.970536904470165
589.0	34.010400925418246
590.0	34.05023773312599
591.0	34.09004732330354
592.0	34.12982969179458
593.0	34.16958483457761
594.0	34.20931274776729
595.0	34.24901342761576
596.0	34.288686870513835
597.0	34.32833307299239
598.0	34.36795203172356
599.0	34.407543743522005
600.0	34.44710820534614
601.0	34.486645414299446
602.0	34.526155367631574
603.0	34.56563806273967
604.0	34.605093497169484
605.0	34.644521668616626
606.0	34.683922574927756
607.0	34.72329621410172
608.0	34.76264258429072
609.0	34.80196168380147
610.0	34.8412535110964
611.0	34.88051806479465
612.0	34.91975534367338
613.0	34.95896534666872
614.0	34.99814807287698
615.0	35.03730352155572
616.0	35.07643169212482
617.0	35.11553258416755
618.0	35.15460619743169
619.0	35.19365253183055
620.0	35.23267158744403
621.0	35.27166336451966
622.0	35.310627863473634
623.0	35.34956508489183
624.0	35.38847502953086
625.0	35.427357698318986
626.0	35.46621309235725
627.0	35.505041212920325
628.0	35.543842061457596
629.0	35.5826156395941
630.0	35.62136194913144
631.0	35.66008099204883
632.0	35.69877277050397
633.0	35.737437286834
634.0	35.776074543556454
635.0	35.81468454337016
636.0	35.85326728915609
637.0	35.891822783978434
638.0	35.930351031085316
639.0	35.968852033909755
640.0	36.00732579607059
641.0	36.04577232137322
642.0	36.08419161381063
643.0	36.12258367756415
644.0	36.16094851700429
645.0	36.19928613669163
646.0	36.23759654137764
647.0	36.275879736005464
648.0	36.31413572571079
649.0	36.35236451582263
650.0	36.390566111864125
651.0	36.42874051955333
652.0	36.466887744804026
653.0	36.50500779372647
654.0	36.54310067262815
655.0	36.581166388014616
656.0	36.61920494659017
657.0	36.65721635525865
658.0	36.69520062112414
659.0	36.73315775149174
660.0	36.77108775386826
661.0	36.80899063596296
662.0	36.84686640568826
663.0	36.88471507116043
664.0	36.922536640700294
665.0	36.960331122833985
666.0	36.99809852629347
667.0	37.03583886001741
668.0	37.07355213315169
669.0	37.11123835505018
670.0	37.14889753527535
671.0	37.18652968359888
672.0	37.22413481000237
673.0	37.26171292467796
674.0	37.29926403802893
675.0	37.336788160670345
676.0	37.37428530342966
677.0	37.41175547734736
678.0	37.44919869367752
679.0	37.486618349642896
680.0	37.52401783186857
681.0	37.56139713585986
682.0	37.59875625710543
683.0	37.636095191078084
684.0	37.673413933235395
685.0	37.71071247902047
686.0	37.747990823862594
687.0	37.78524896317798
688.0	37.82248689237038
689.0	37.85970460683182
690.0	37.896902101943255
691.0	37.93407937307529
692.0	37.97123641558876
693.0	38.00837322483549
694.0	38.0454897961589
695.0	38.082586124894696
696.0	38.11966220637151
697.0	38.15671803591151
698.0	38.193753608831166
699.0	38.23076892044176
700.0	38.26776396605008
701.0	38.3047387409591
702.0	38.34169324046854
703.0	38.378627459875524
704.0	38.415541394475206
705.0	38.45243503956141
706.0	38.48930839042722
707.0	38.52616144236556
708.0	38.56299419066993
709.0	38.599806630634845
710.0	38.636598757556555
711.0	38.67337056673365
712.0	38.71012205346754
713.0	38.74685321306319
714.0	38.78356404082961
715.0	38.82025453208048
716.0	38.85692468213472
717.0	38.89357448631711
718.0	38.930203939958766
719.0	38.96681303839785
720.0	39.00340177698002
721.0	39.039970151059045
722.0	39.07651815599738
723.0	39.113045787166676
724.0	39.14955303994842
725.0	39.186039909734376
726.0	39.22250639192723
727.0	39.25895248194108
728.0	39.29537817520202
729.0	39.331783467148625
730.0	39.368168353232534
731.0	39.40453282891899
732.0	39.4408768896873
